"URL","CATEGORY"
"http://en.wikipedia.org/wiki/Permutation","Factorial and binomial topics"
"http://en.wikipedia.org/wiki/Permutation","Permutations"
"http://en.wikipedia.org/wiki/Permutation_group","Permutation groups"
"http://en.wikipedia.org/wiki/Perry_Mason","Fictional detectives"
"http://en.wikipedia.org/wiki/Perry_Mason","Fictional lawyers"
"http://en.wikipedia.org/wiki/Persian_Empire","Empires"
"http://en.wikipedia.org/wiki/Persian_Gulf","Persian Gulf"
"http://en.wikipedia.org/wiki/Persian_language","Arts in Iran"
"http://en.wikipedia.org/wiki/Persian_language","Persian language"
"http://en.wikipedia.org/wiki/Personal_computer","Personal computers"
"http://en.wikipedia.org/wiki/Personal_digital_assistant","PDAs"
"http://en.wikipedia.org/wiki/Perth%2C_Western_Australia","Perth"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","1943 births"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Chiefs of Army Staff, Pakistan"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Current national leaders"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","FC College alumni"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Leaders by coup"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Living people"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Muslim politicians"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Pakistani people"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Pakistani politicians"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","People from Karachi District"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Politics of Pakistan"
"http://en.wikipedia.org/wiki/Pervez_Musharraf","Presidents of Pakistan"
"http://en.wikipedia.org/wiki/Pet","Pets"
"http://en.wikipedia.org/wiki/Pete_Peterson","1935 births"
"http://en.wikipedia.org/wiki/Pete_Peterson","Ambassadors of the United States"
"http://en.wikipedia.org/wiki/Pete_Peterson","Living people"
"http://en.wikipedia.org/wiki/Pete_Peterson","Members of the United States House of Representatives from Florida"
"http://en.wikipedia.org/wiki/Pete_Peterson","Vietnam War people"
"http://en.wikipedia.org/wiki/Pete_Rose","1941 births"
"http://en.wikipedia.org/wiki/Pete_Rose","1965 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1967 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1968 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1969 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1970 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1971 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1973 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1974 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1975 Cincinnati Reds World Series Championship Team"
"http://en.wikipedia.org/wiki/Pete_Rose","1975 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1976 Cincinnati Reds World Series Championship Team"
"http://en.wikipedia.org/wiki/Pete_Rose","1976 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1977 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1978 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1979 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1980 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1980 Philadelphia Phillies World Series Championship Team"
"http://en.wikipedia.org/wiki/Pete_Rose","1981 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1982 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","1985 National League All-Stars"
"http://en.wikipedia.org/wiki/Pete_Rose","3000 hit club"
"http://en.wikipedia.org/wiki/Pete_Rose","American tax evaders"
"http://en.wikipedia.org/wiki/Pete_Rose","Baseball Rookies of the Year"
"http://en.wikipedia.org/wiki/Pete_Rose","Cincinnati Reds managers"
"http://en.wikipedia.org/wiki/Pete_Rose","Cincinnati Reds players"
"http://en.wikipedia.org/wiki/Pete_Rose","Gold Glove Award winners"
"http://en.wikipedia.org/wiki/Pete_Rose","Living people"
"http://en.wikipedia.org/wiki/Pete_Rose","Lou Gehrig Memorial Award"
"http://en.wikipedia.org/wiki/Pete_Rose","Major league first basemen"
"http://en.wikipedia.org/wiki/Pete_Rose","Major league left fielders"
"http://en.wikipedia.org/wiki/Pete_Rose","Major league players from Ohio"
"http://en.wikipedia.org/wiki/Pete_Rose","Major league second basemen"
"http://en.wikipedia.org/wiki/Pete_Rose","Montreal Expos players"
"http://en.wikipedia.org/wiki/Pete_Rose","National League batting champions"
"http://en.wikipedia.org/wiki/Pete_Rose","People from Cincinnati"
"http://en.wikipedia.org/wiki/Pete_Rose","People with dyslexia"
"http://en.wikipedia.org/wiki/Pete_Rose","Philadelphia Phillies players"
"http://en.wikipedia.org/wiki/Pete_Rose","Player-coaches"
"http://en.wikipedia.org/wiki/Pete_Rose","Sports betting scandals"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","1939 births"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","American film critics"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","American film directors"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","American journalists"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","English-language film directors"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","Jewish American film directors"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","Living people"
"http://en.wikipedia.org/wiki/Peter_Bogdanovich","Serbian-Americans"
"http://en.wikipedia.org/wiki/Peter_David","1956 births"
"http://en.wikipedia.org/wiki/Peter_David","American bloggers"
"http://en.wikipedia.org/wiki/Peter_David","American comics writers"
"http://en.wikipedia.org/wiki/Peter_David","American science fiction writers"
"http://en.wikipedia.org/wiki/Peter_David","Aquaman writers"
"http://en.wikipedia.org/wiki/Peter_David","Babylon 5 cast and crew"
"http://en.wikipedia.org/wiki/Peter_David","Batman writers"
"http://en.wikipedia.org/wiki/Peter_David","Fantasy writers"
"http://en.wikipedia.org/wiki/Peter_David","Hulk writers"
"http://en.wikipedia.org/wiki/Peter_David","Jewish American writers"
"http://en.wikipedia.org/wiki/Peter_David","Living people"
"http://en.wikipedia.org/wiki/Peter_David","People from Long Island"
"http://en.wikipedia.org/wiki/Peter_David","Spider-Man writers"
"http://en.wikipedia.org/wiki/Peter_David","Star Trek"
"http://en.wikipedia.org/wiki/Peter_David","X-Men writers"
"http://en.wikipedia.org/wiki/Peter_Gabriel","1950 births"
"http://en.wikipedia.org/wiki/Peter_Gabriel","English male singers"
"http://en.wikipedia.org/wiki/Peter_Gabriel","English pop singers"
"http://en.wikipedia.org/wiki/Peter_Gabriel","English rock musicians"
"http://en.wikipedia.org/wiki/Peter_Gabriel","English singer-songwriters"
"http://en.wikipedia.org/wiki/Peter_Gabriel","English songwriters"
"http://en.wikipedia.org/wiki/Peter_Gabriel","Genesis members"
"http://en.wikipedia.org/wiki/Peter_Gabriel","Living people"
"http://en.wikipedia.org/wiki/Peter_Gabriel","Natives of Surrey"
"http://en.wikipedia.org/wiki/Peter_Gabriel","Old Carthusians"
"http://en.wikipedia.org/wiki/Peter_Gabriel","People with glossophobia"
"http://en.wikipedia.org/wiki/Peter_Gabriel","Peter Gabriel"
"http://en.wikipedia.org/wiki/Peter_III_of_Russia","1728 births"
"http://en.wikipedia.org/wiki/Peter_III_of_Russia","1762 deaths"
"http://en.wikipedia.org/wiki/Peter_Jackson","1961 births"
"http://en.wikipedia.org/wiki/Peter_Jackson","Best Director Academy Award winners"
"http://en.wikipedia.org/wiki/Peter_Jackson","Companions of the New Zealand Order of Merit"
"http://en.wikipedia.org/wiki/Peter_Jackson","Living people"
"http://en.wikipedia.org/wiki/Peter_Jackson","New Zealand film directors"
"http://en.wikipedia.org/wiki/Peter_Jackson","New Zealand film producers"
"http://en.wikipedia.org/wiki/Peter_Jackson","New Zealand screenwriters"
"http://en.wikipedia.org/wiki/Peter_Kropotkin","1842 births"
"http://en.wikipedia.org/wiki/Peter_Kropotkin","1921 deaths"
"http://en.wikipedia.org/wiki/Peter_Kropotkin","Anarchists"
"http://en.wikipedia.org/wiki/Peter_Kropotkin","Rurikids"
"http://en.wikipedia.org/wiki/Peter_Kropotkin","Russian anarchists"
"http://en.wikipedia.org/wiki/Peter_Kropotkin","Russian geographers"
"http://en.wikipedia.org/wiki/Peter_Kropotkin","Russian writers"
"http://en.wikipedia.org/wiki/Peter_Lorre","1904 births"
"http://en.wikipedia.org/wiki/Peter_Lorre","1964 deaths"
"http://en.wikipedia.org/wiki/Peter_Lorre","American character actors"
"http://en.wikipedia.org/wiki/Peter_Lorre","American film actors"
"http://en.wikipedia.org/wiki/Peter_Lorre","Burials at Hollywood Forever Cemetery"
"http://en.wikipedia.org/wiki/Peter_Lorre","German actors"
"http://en.wikipedia.org/wiki/Peter_Lorre","Hollywood Walk of Fame"
"http://en.wikipedia.org/wiki/Peter_Lorre","Hungarian actors"
"http://en.wikipedia.org/wiki/Peter_Lorre","Jewish American actors"
"http://en.wikipedia.org/wiki/Peter_Lorre","Naturalized Jewish citizens of the United States"
"http://en.wikipedia.org/wiki/Peter_Lorre","Stage actors"
"http://en.wikipedia.org/wiki/Peter_Minuit","1589 births"
"http://en.wikipedia.org/wiki/Peter_Minuit","1638 deaths"
"http://en.wikipedia.org/wiki/Peter_Minuit","American colonial people"
"http://en.wikipedia.org/wiki/Peter_Minuit","Dutch people"
"http://en.wikipedia.org/wiki/Peter_Minuit","History of New York City"
"http://en.wikipedia.org/wiki/Peter_Minuit","New Netherland"
"http://en.wikipedia.org/wiki/Peter_Minuit","New Sweden"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","1932 births"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Best Actor Academy Award nominees"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","British actors"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Irish film actors"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Irish stage actors"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Living people"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","People from Leeds"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","People of Irish descent in Great Britain"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Roman Catholic entertainers"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Royal Shakespeare Company members"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Superman actors"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Worst Actor Razzie nominees"
"http://en.wikipedia.org/wiki/Peter_O%27Toole","Worst Supporting Actor Razzie Nominee"
"http://en.wikipedia.org/wiki/Peter_Sellers","1925 births"
"http://en.wikipedia.org/wiki/Peter_Sellers","1980 deaths"
"http://en.wikipedia.org/wiki/Peter_Sellers","Best Actor Academy Award nominees"
"http://en.wikipedia.org/wiki/Peter_Sellers","Commanders of the Order of the British Empire"
"http://en.wikipedia.org/wiki/Peter_Sellers","Deaths from cardiovascular disease"
"http://en.wikipedia.org/wiki/Peter_Sellers","English Freemasons"
"http://en.wikipedia.org/wiki/Peter_Sellers","English comedians"
"http://en.wikipedia.org/wiki/Peter_Sellers","English film actors"
"http://en.wikipedia.org/wiki/Peter_Sellers","English radio actors"
"http://en.wikipedia.org/wiki/Peter_Sellers","English television actors"
"http://en.wikipedia.org/wiki/Peter_Sellers","English vegetarians"
"http://en.wikipedia.org/wiki/Peter_Sellers","Entertainers who died in their 50s"
"http://en.wikipedia.org/wiki/Peter_Sellers","Natives of Hampshire"
"http://en.wikipedia.org/wiki/Peter_Sellers","Parlophone artists"
"http://en.wikipedia.org/wiki/Peter_Sellers","Pink Panther actors"
"http://en.wikipedia.org/wiki/Peter_Sellers","Royal Air Force airmen"
"http://en.wikipedia.org/wiki/Peter_Shor","1959 births"
"http://en.wikipedia.org/wiki/Peter_Shor","20th century mathematicians"
"http://en.wikipedia.org/wiki/Peter_Shor","21st century mathematicians"
"http://en.wikipedia.org/wiki/Peter_Shor","American computer scientists"
"http://en.wikipedia.org/wiki/Peter_Shor","American mathematicians"
"http://en.wikipedia.org/wiki/Peter_Shor","California Institute of Technology alumni"
"http://en.wikipedia.org/wiki/Peter_Shor","Gödel Prize laureates"
"http://en.wikipedia.org/wiki/Peter_Shor","Living people"
"http://en.wikipedia.org/wiki/Peter_Shor","MacArthur Fellows"
"http://en.wikipedia.org/wiki/Peter_Shor","Massachusetts Institute of Technology alumni"
"http://en.wikipedia.org/wiki/Peter_Shor","Massachusetts Institute of Technology faculty"
"http://en.wikipedia.org/wiki/Peter_Shor","Members and associates of the US National Academy of Sciences"
"http://en.wikipedia.org/wiki/Peter_Shor","Putnam Fellows"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","1612 births"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","1672 deaths"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","American colonial people"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","Amputees"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","Dutch Americans"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","Dutch politicians"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","History of New York City"
"http://en.wikipedia.org/wiki/Peter_Stuyvesant","New Netherland"
"http://en.wikipedia.org/wiki/Petra_Kelly","1947 births"
"http://en.wikipedia.org/wiki/Petra_Kelly","1992 deaths"
"http://en.wikipedia.org/wiki/Petra_Kelly","American University alumni"
"http://en.wikipedia.org/wiki/Petra_Kelly","German Green Party politicians"
"http://en.wikipedia.org/wiki/Petra_Kelly","German politicians"
"http://en.wikipedia.org/wiki/Petra_Kelly","Murdered activists"
"http://en.wikipedia.org/wiki/Petra_Kelly","Recipients of the Right Livelihood Award"
"http://en.wikipedia.org/wiki/Peyton_Randolph","1721 births"
"http://en.wikipedia.org/wiki/Peyton_Randolph","1775 deaths"
"http://en.wikipedia.org/wiki/Peyton_Randolph","American Freemasons"
"http://en.wikipedia.org/wiki/Peyton_Randolph","Continental Congressmen"
"http://en.wikipedia.org/wiki/Peyton_Randolph","Founding Fathers of the United States"
"http://en.wikipedia.org/wiki/Peyton_Randolph","House of Burgesses"
"http://en.wikipedia.org/wiki/Pfizer","Pfizer brands"
"http://en.wikipedia.org/wiki/Pham_Van_Dong","1906 births"
"http://en.wikipedia.org/wiki/Pham_Van_Dong","2000 deaths"
"http://en.wikipedia.org/wiki/Phanerozoic","Phanerozoic"
"http://en.wikipedia.org/wiki/Pharmacology","Pharmacology"
"http://en.wikipedia.org/wiki/Phase_transition","Phase changes"
"http://en.wikipedia.org/wiki/Phenol","Phenols"
"http://en.wikipedia.org/wiki/Phenols","Phenols"
"http://en.wikipedia.org/wiki/Phil_Katz","1962 births"
"http://en.wikipedia.org/wiki/Phil_Katz","2000 deaths"
"http://en.wikipedia.org/wiki/Phil_Katz","Computer programmers"
"http://en.wikipedia.org/wiki/Phil_Katz","People from Wisconsin"
"http://en.wikipedia.org/wiki/Phil_Katz","People who died in hotel rooms"
"http://en.wikipedia.org/wiki/Phil_Katz","University of Wisconsin-Madison alumni"
"http://en.wikipedia.org/wiki/Phil_Keaggy","1951 births"
"http://en.wikipedia.org/wiki/Phil_Keaggy","American male singers"
"http://en.wikipedia.org/wiki/Phil_Keaggy","American singer-songwriters"
"http://en.wikipedia.org/wiki/Phil_Keaggy","Christian musical groups"
"http://en.wikipedia.org/wiki/Phil_Keaggy","Christian musicians"
"http://en.wikipedia.org/wiki/Phil_Keaggy","Christian rock"
"http://en.wikipedia.org/wiki/Phil_Keaggy","Guitarists"
"http://en.wikipedia.org/wiki/Phil_Keaggy","Living people"
"http://en.wikipedia.org/wiki/Phil_Keaggy","People from Nashville"
"http://en.wikipedia.org/wiki/Phil_Spector","1940 births"
"http://en.wikipedia.org/wiki/Phil_Spector","American record producers"
"http://en.wikipedia.org/wiki/Phil_Spector","Apple Records"
"http://en.wikipedia.org/wiki/Phil_Spector","Crime suspects"
"http://en.wikipedia.org/wiki/Phil_Spector","Jewish American musicians"
"http://en.wikipedia.org/wiki/Phil_Spector","Jewish-American businesspeople"
"http://en.wikipedia.org/wiki/Phil_Spector","Living people"
"http://en.wikipedia.org/wiki/Phil_Spector","People from New York City"
"http://en.wikipedia.org/wiki/Phil_Spector","People with absolute pitch"
"http://en.wikipedia.org/wiki/Phil_Spector","Wagnerites"
"http://en.wikipedia.org/wiki/Philadelphia_Eagles","Philadelphia Eagles"
"http://en.wikipedia.org/wiki/Philip_Henry_Gosse","1810 births"
"http://en.wikipedia.org/wiki/Philip_Henry_Gosse","1888 deaths"
"http://en.wikipedia.org/wiki/Philip_Henry_Gosse","Christians in science"
"http://en.wikipedia.org/wiki/Philip_Henry_Gosse","Fellows of the Royal Society"
"http://en.wikipedia.org/wiki/Philip_Henry_Gosse","Naturalists"
"http://en.wikipedia.org/wiki/Philip_I%2C_Count_Palatine_of_Burgundy","1207 births"
"http://en.wikipedia.org/wiki/Philip_I%2C_Count_Palatine_of_Burgundy","1285 deaths"
"http://en.wikipedia.org/wiki/Philip_I%2C_Count_Palatine_of_Burgundy","House of Savoy"
"http://en.wikipedia.org/wiki/Philip_Johnson","1906 births"
"http://en.wikipedia.org/wiki/Philip_Johnson","2005 deaths"
"http://en.wikipedia.org/wiki/Philip_Johnson","American architects"
"http://en.wikipedia.org/wiki/Philip_Johnson","Glass"
"http://en.wikipedia.org/wiki/Philip_Johnson","Harvard University alumni"
"http://en.wikipedia.org/wiki/Philip_Johnson","Lesbian, gay, bisexual, or transgender people"
"http://en.wikipedia.org/wiki/Philip_Johnson","Modernist architects"
"http://en.wikipedia.org/wiki/Philip_Johnson","People from Cleveland"
"http://en.wikipedia.org/wiki/Philip_Johnson","Postmodern architects"
"http://en.wikipedia.org/wiki/Philip_Johnson","Pritzker Prize winners"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","1918 births"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","American fantasy writers"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","American science fiction writers"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","American short story writers"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","Hugo Award winning authors"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","Living people"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","Nebula Grand Masters"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","Oz writers"
"http://en.wikipedia.org/wiki/Philip_Jos%C3%A9_Farmer","People from Terre Haute, Indiana"
"http://en.wikipedia.org/wiki/Philip_K._Dick","1928 births"
"http://en.wikipedia.org/wiki/Philip_K._Dick","1982 deaths"
"http://en.wikipedia.org/wiki/Philip_K._Dick","Agoraphobic celebrities"
"http://en.wikipedia.org/wiki/Philip_K._Dick","American Episcopalians"
"http://en.wikipedia.org/wiki/Philip_K._Dick","American autodidacts"
"http://en.wikipedia.org/wiki/Philip_K._Dick","American science fiction writers"
